protein_id,protein_name,source,nsnp_exp,nsnp_used,ivw_b,ivw_se,ivw_pval,wm_b,wm_se,wm_pval,egg_b,egg_se,egg_pval,het_q,het_q_df,het_q_pval,egg_int,egg_int_se,egg_int_pval,bonf_thresh,bonf_sig,fdr_q,or,or_lci95,or_uci95,z
prot-a-382,Coiled-coil domain-containing protein 167,prot-a,21,19,-0.0201127826811988,0.017538170995433,0.25146409632667,-0.0186650205551032,0.0236510494919608,0.430004701549839,-0.0254847413814296,0.0434940490076802,0.565617125038266,10.2801181983284,17,0.891454361108745,0.00122634238648531,0.00908607923888698,0.894221264169349,1.15048320294524e-05,FALSE,0.976535069110844,0.980088130106069,0.946970253268934,1.01436422047991,-1.14680046661857
prot-a-3172,Uroplakin-3b,prot-a,18,17,0.0214327700851954,0.0186897538058614,0.251478436021144,0.00771882403338841,0.0266547966770549,0.772133894846763,0.0107791203219598,0.0433673231815198,0.807076672906968,16.2949029814854,15,0.36272759682117,0.00269393654276935,0.00982597747449952,0.787697635825044,1.15048320294524e-05,FALSE,0.976535069110844,1.02166410163793,0.98491577668022,1.05978354828865,1.14676577914439
prot-a-2481,Rac GTPase-activating protein 1,prot-a,25,20,-0.0195326415380394,0.0170354358596788,0.25155156922461,-0.0441956046765864,0.0221318004696793,0.0458330411945025,-0.0998885923942029,0.0341139393343779,0.00898301053459565,17.4103254620736,18,0.495084534686175,0.0169097967831269,0.00644111295046569,0.0171609234983052,1.15048320294524e-05,FALSE,0.976535069110844,0.980656884517231,0.948453898124607,1.01395326336114,-1.14658889264297
prot-c-4993_16_1,"",prot-c,6,6,0.0194035832613819,0.0169485883797344,0.252271498190037,0.0158520661262649,0.02097538154524,0.449801343449276,0.0106117113640289,0.0442286041540541,0.822179437154852,0.380485086757973,4,0.984043240735916,0.00262152601031507,0.0121811951129387,0.840130564345748,1.15048320294524e-05,FALSE,0.976535069110844,1.01959305628414,0.986279348138994,1.05403200663624,1.14484951941974
prot-a-273,Peregrin,prot-a,27,25,0.017688878633629,0.0154530325734582,0.25233902255684,0.0253710352845804,0.0216182611302574,0.240558172556422,0.0185180795852729,0.0372058422048099,0.623853464454243,11.7532200217997,21,0.946041578489508,-0.000167294591441204,0.00682834688973355,0.980685091798791,1.15048320294524e-05,FALSE,0.976535069110844,1.01784625340559,0.987479970737182,1.04914633842992,1.14468655582924
prot-a-177,Artemin,prot-a,30,29,0.0208243798260498,0.0182258528041091,0.253215635894075,0.0201411547169163,0.0210899901274258,0.33957256212837,0.0448484204417363,0.0381001469118359,0.250233674933991,40.2004384441933,25,0.0278109344400726,-0.00532333965469841,0.00739297327839986,0.478170384627989,1.15048320294524e-05,FALSE,0.976535069110844,1.02104272019075,0.985212138788758,1.05817640222768,1.14257368639315
prot-a-1876,Mediator of RNA polymerase II transcription subunit 4,prot-a,27,23,-0.0177483647682474,0.0155372040194641,0.253323548152295,-0.0351959535656037,0.0199359465006626,0.0774878563239584,-0.0477917641218095,0.0308556549648254,0.137906308496112,24.6046606311494,19,0.173970845804838,0.00825826545059545,0.0073440111059945,0.274811501708254,1.15048320294524e-05,FALSE,0.976535069110844,0.982408209775266,0.952941955187259,1.01278560082307,-1.14231394181432
prot-a-999,Envoplakin,prot-a,18,18,-0.0363168705037625,0.0317928084499937,0.253330054718316,-0.0106447443836798,0.0320986434403474,0.740171692561382,-0.0466886454615626,0.078988638123691,0.563268104413832,37.9282232326384,15,0.000924590591624799,0.00207102007171703,0.014347050263542,0.887144408947363,1.15048320294524e-05,FALSE,0.976535069110844,0.964334675850541,0.906077192561582,1.02633790441046,-1.142298282987
prot-a-2468,Sulfhydryl oxidase 1,prot-a,27,25,0.0180130159387406,0.0157757264564623,0.25352948088964,0.00525933437800106,0.0224444613920096,0.814731435119079,-0.014671795454615,0.0382095908965042,0.704677899090465,17.9052363242872,22,0.711591839177495,0.00662226831140405,0.00705099918767633,0.357828351736035,1.15048320294524e-05,FALSE,0.976535069110844,1.01817622882297,0.987175535428918,1.05015045018284,1.14181847590048
prot-c-3514_49_2,"",prot-c,2,2,-0.0367990463949868,0.0322501610476384,0.253849114856285,,,,,,,1.03764416311549,1,0.308370010884301,,,,1.15048320294524e-05,FALSE,0.976535069110844,0.963869809001575,0.904828946943949,1.02676313776496,-1.14105000407995
prot-a-707,Cancer/testis antigen 55,prot-a,22,21,-0.0257957489776139,0.0226146326160371,0.254008821740376,-0.0197281028338623,0.0268316382859881,0.462184058160851,-0.00992288409375139,0.049254462599842,0.842596798052364,31.1573117564447,18,0.0276040133424648,-0.00318398500128261,0.00872091935738378,0.719293308133673,1.15048320294524e-05,FALSE,0.976535069110844,0.974534118872222,0.932281539500184,1.01870165674976,-1.14066628521398
prot-a-2168,Polyadenylate-binding protein-interacting protein 1,prot-a,23,21,0.0254770396728712,0.0223477061913152,0.254274097718362,0.0344928157393925,0.0276883055720044,0.212854744378854,-0.0609457049240288,0.0596629022795087,0.319848452187711,27.2187726884917,19,0.0996595809769436,0.0145478180296642,0.0093621603103644,0.13670848547595,1.15048320294524e-05,FALSE,0.976535069110844,1.02580435319653,0.981842407701219,1.07173469263834,1.14002929225784
prot-c-5301_7_3,"",prot-c,8,8,-0.0163674907437739,0.0143591854817822,0.254343773580182,-0.0192835370804328,0.0203733685265938,0.343890024687465,-0.0102146783888521,0.0531114716919501,0.85383172697237,6.81286886763575,6,0.338500346267113,-0.00208180834769188,0.0172084129679916,0.907659549378782,1.15048320294524e-05,FALSE,0.976535069110844,0.983765728819255,0.956464606150728,1.01184612893743,-1.13986206004092
prot-a-3037,Tumor necrosis factor receptor superfamily member 11A,prot-a,24,22,-0.0166738343842303,0.0146316255264409,0.254463413477766,-0.0133243499498098,0.0211980915409313,0.529634759256651,0.00739800744248104,0.0339483782430136,0.829815315067868,17.1142210666725,19,0.582129740520171,-0.00571744069923156,0.0072759244349544,0.441673280504537,1.15048320294524e-05,FALSE,0.976535069110844,0.983464404601268,0.955661201559896,1.01207649064228,-1.13957498120075
prot-a-939,EMILIN-3,prot-a,31,27,0.0168942439107426,0.0148296977827287,0.25461265414442,0.0263485847946198,0.0215148507878247,0.220699713531581,0.0194924252751604,0.0295289549401608,0.515467662976661,19.3284757953484,24,0.734252386696806,-0.000633783879457415,0.00622886032661674,0.919800783134756,1.15048320294524e-05,FALSE,0.976535069110844,1.0170377587016,0.987901814959992,1.04703300162138,1.13921700618999
prot-a-3188,Vesicle-associated membrane protein 8,prot-a,22,21,0.021687990477699,0.0190384447037052,0.254633012988429,0.00766878639227536,0.0256895461091485,0.765308004388885,-0.0134814143211289,0.0545637058715533,0.807645054875141,19.1566225221711,18,0.382238890133933,0.00659963643147422,0.00957660695869331,0.499522091226923,1.15048320294524e-05,FALSE,0.976535069110844,1.02192488442808,0.984494112472697,1.06077878595979,1.13916818391568
prot-a-249,BH3-interacting domain death agonist,prot-a,25,23,0.0190236005970361,0.0167014654480382,0.254687385108279,0.00262863515430874,0.0231237502178873,0.909493962187645,0.024190688760893,0.0368999617615769,0.519568348232406,24.9097341857696,20,0.204906289392523,-0.00111843353623244,0.00707735110031985,0.876017874960802,1.15048320294524e-05,FALSE,0.976535069110844,1.01920570219664,0.986382299655564,1.05312135442098,1.13903780816255
prot-a-2080,Neuronal pentraxin-1,prot-a,29,27,0.0198163743316775,0.0174128713574384,0.255107851488261,0.0298951554624406,0.0232199760971533,0.197928526788436,-0.00728338012973058,0.0361097907493604,0.841923805574878,34.3236470779194,23,0.0606209796050915,0.00631601350587003,0.00736036838020723,0.399685478738168,1.15048320294524e-05,FALSE,0.976535069110844,1.02001402207259,0.985789088419563,1.05542718766824,1.13803024928524
prot-c-4254_6_2,"",prot-c,2,2,-0.0371730038340973,0.0326662132878271,0.255135143062401,,,,,,,0.074771910902145,1,0.784511526688182,,,,1.15048320294524e-05,FALSE,0.976535069110844,0.963509430103549,0.903753365237713,1.02721655886093,-1.13796489071323
prot-a-2498,E3 ubiquitin-protein ligase RBBP6,prot-a,33,31,0.0162934606360165,0.0143239926841632,0.255331688445865,0.0139470220877257,0.0205293010451154,0.496902501898303,0.00234083087976636,0.0331482471426909,0.944187291187113,32.7035377645462,29,0.289857042743647,0.0031468361718731,0.00672141048323582,0.6431550363626,1.15048320294524e-05,FALSE,0.976535069110844,1.01642692293474,0.988287565855947,1.04536748752049,1.13749434220466
prot-c-5100_53_3,"",prot-c,4,4,0.0266954848902553,0.0234702118399816,0.255362811991559,0.0281787647601062,0.0291231726459462,0.333258194892995,-0.173732491808355,0.491858158435068,0.757681805946448,2.24921420617361,2,0.324780047371891,0.047933358187822,0.117479647879954,0.722796745377563,1.15048320294524e-05,FALSE,0.976535069110844,1.02705500137307,0.980879039465782,1.07540474758228,1.137419852546
prot-c-5357_60_3,"",prot-c,3,3,0.0514300088619365,0.0452173035834326,0.255372514089291,0.0198887850851293,0.0326807244719337,0.542803883160002,0.544150946952257,0.495374564751739,0.470150563447034,3.24122589117053,1,0.0718068907275815,-0.12151742654257,0.121661249323964,0.500376514985744,1.15048320294524e-05,FALSE,0.976535069110844,1.05277549875814,0.963487363747724,1.15033812843617,1.13739663328311
prot-a-2647,Secretoglobin family 1D member 2,prot-a,16,15,-0.0382004407804594,0.0336258817419856,0.255938653062651,-0.0325162884603642,0.0367668659726894,0.376485134218423,0.00355449951181958,0.0922420253062774,0.970019974219099,21.0549209032247,10,0.0207138368434265,-0.00835657615639158,0.0170922464262963,0.635450109477261,1.15048320294524e-05,FALSE,0.976535069110844,0.962519993295898,0.901128719187224,1.02809367603992,-1.13604279803203
prot-c-2942_50_2,"",prot-c,4,4,-0.0319699022095918,0.0281439631194446,0.255980951244452,-0.0283159467557653,0.0296924288168354,0.340264895833546,0.15813647578116,0.108460242227381,0.282193720135255,1.2873156177889,2,0.525367212299269,-0.043249485694145,0.0241151740548343,0.214761291823793,1.15048320294524e-05,FALSE,0.976535069110844,0.968535732425992,0.916556038153274,1.02346329731896,-1.13594173194122
prot-a-437,CMRF35-like molecule 1,prot-a,18,17,-0.0323526161256729,0.028481653784942,0.255993927397364,-0.0300774232311967,0.0330442256274221,0.362707963778014,0.0116928792625644,0.0732212362017589,0.875404396380967,27.1731506624164,14,0.0182793736501875,-0.00894702918106805,0.0136538027477755,0.522911351536721,1.15048320294524e-05,FALSE,0.976535069110844,0.968165131244609,0.915599114944447,1.02374904699942,-1.13591072941057
prot-a-1156,Fragile X mental retardation syndrome-related protein 1,prot-a,22,20,0.0198381118769967,0.0174768587420191,0.25633031683855,0.018797057695795,0.0248370071411015,0.449159784891525,0.0213478666754054,0.0400733133577271,0.600742745528538,17.6807596215885,18,0.476862053908315,-0.000284585935033847,0.00679751976313627,0.967066313991801,1.15048320294524e-05,FALSE,0.976535069110844,1.02003619491461,0.985686889344112,1.0555825081819,1.1351074108816
prot-c-3509_1_1,"",prot-c,5,5,-0.0188014136022357,0.0165689940154931,0.256486464588317,-0.0201202042292924,0.0113920102756851,0.0773676646075838,-0.0245768973588629,0.0254333542177931,0.405162264184483,9.7467789769723,3,0.0208459104539643,0.00406344719023127,0.0120666755244244,0.758487005277181,1.15048320294524e-05,FALSE,0.976535069110844,0.981374230466363,0.950015820020922,1.0137677288387,-1.13473476933211
prot-a-180,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",prot-a,26,25,-0.0195977300673589,0.0172730549095417,0.256549700515718,0.00112218243795079,0.0144741230282464,0.938201724315432,-0.00583280561825017,0.0290588701005452,0.842845874760259,50.4315983378418,21,0.000317593727487482,-0.00434402605720757,0.00731328461230772,0.558863122115283,1.15048320294524e-05,FALSE,0.976535069110844,0.98059305708009,0.94795057165576,1.01435957986094,-1.13458390365754
prot-a-1014,"Fatty acid-binding protein, epidermal",prot-a,33,24,0.0207119982679556,0.0182631382995131,0.256757814006,0.0139152378147535,0.0258501426395544,0.590367120025397,-0.0885099491661335,0.0457085497404528,0.0657692976092124,19.4639627109032,22,0.616530924718945,0.0210868855081637,0.00818064950732794,0.0171736788199585,1.15048320294524e-05,FALSE,0.976535069110844,1.02092798026642,0.985029437175657,1.05813481460961,1.13408757729814
prot-a-942,Poly(U)-specific endoribonuclease,prot-a,31,27,0.0161323665837779,0.0142259189094378,0.256789401518385,-0.00881617180208864,0.0198220913462385,0.656489614141091,0.0036644401799797,0.0313689373456573,0.907938090725428,16.5611648167028,25,0.89709066628157,0.00264672517472636,0.00593493804558595,0.659467020504867,1.15048320294524e-05,FALSE,0.976535069110844,1.016263195791,0.988318332266583,1.04499820493137,1.13401226918813
